pesel;name;surname;second_surname;city;gender;birthday
6403317741190;SZYMON;SZYMAŃSKI;SZYMAŃSKI;Wrocław;M;1964-03-31
5803232150195;ADRIANA;KRUSZEWSKI;MARKIEWICZ;Trzcianka;K;1958-03-23
5503048163211;MATEUSZ;KRUSZEWSKI;KRUSZEWSKI;Trzcianka;M;1955-03-04
5609262884270;GRAŻYNA;BRZEZIŃSKI;SZOSTAK;Trzcianka;K;1956-09-26
5210086625195;HENRYK;BRZEZIŃSKI;BRZEZIŃSKI;Trzcianka;M;1952-10-08
5603202668230;MARIA;MAZUR;WNUK;Kraków;K;1956-03-20
5301201371161;PRZEMYSŁAW;MAZUR;MAZUR;Lublin;M;1953-01-20
4506022344164;ANNA;WRONA;KOZIEŁ;Lublin;K;1945-06-02
4305154587244;WIESŁAW;WRONA;WRONA;Lublin;M;1943-05-15
5011145338187;JOANNA;CZAJKA;MISZTAL;Lublin;K;1950-11-14
4807230105174;WIESŁAW;CZAJKA;CZAJKA;Lublin;M;1948-07-23
3601258012170;DOROTA;LIS;MICHALSKI;Lublin;K;1936-01-25
3206062331132;ADRIAN;LIS;LIS;Lublin;M;1932-06-06
3805104534169;WERONIKA;DUDEK;KUCHARCZYK;Chorzów;K;1938-05-10
3405057447205;ZBIGNIEW;DUDEK;DUDEK;Chorzów;M;1934-05-05
3803152120155;JOANNA;ROGOWSKI;MRÓZ;Chorzów;K;1938-03-15
3504071405157;KRZYSZTOF;ROGOWSKI;ROGOWSKI;Chorzów;M;1935-04-07
3906118408196;MARIA;ZAGÓRSKI;SOBCZAK;Chorzów;K;1939-06-11
3603205615155;KACPER;ZAGÓRSKI;ZAGÓRSKI;Chorzów;M;1936-03-20
5101191376236;YULIIA;RUTKOWSKI;MAZUR;Jelenia Góra;K;1951-01-19
4709167809237;SYLWESTER;RUTKOWSKI;RUTKOWSKI;Chorzów;M;1947-09-16
5106254344190;KRYSTYNA;ŻUK;WILK;Mysłowice;K;1951-06-25
4905134837230;MAREK;ŻUK;ŻUK;Mysłowice;M;1949-05-13
5607051104161;AGNIESZKA;URBAN;KAMIŃSKI;Słupsk;K;1956-07-05
5208187275253;MACIEJ;URBAN;URBAN;Słupsk;M;1952-08-18
4301124766196;INGA;KULIG;OLEJNIK;Słupsk;K;1943-01-12
3905045859254;WOJCIECH;KULIG;KULIG;Słupsk;M;1939-05-04
3508061722154;MARTYNA;WALKOWIAK;OSIŃSKI;Słupsk;K;1935-08-06
3101217059189;ŁUKASZ;WALKOWIAK;WALKOWIAK;Słupsk;M;1931-01-21
5810085632222;EWA;MACIEJEWSKI;MUSIAŁ;Łódź;K;1958-10-08
5610317747237;ARTUR;MACIEJEWSKI;MACIEJEWSKI;Elbląg;M;1956-10-31
6310168664241;STANISŁAWA;LESZCZYŃSKI;WITKOWSKI;Elbląg;K;1963-10-16
5904301151195;JAKUB;LESZCZYŃSKI;LESZCZYŃSKI;Elbląg;M;1959-04-30
5811252660224;DANUTA;ZWOLIŃSKI;FRANKOWSKI;Elbląg;K;1958-11-25
5401267613191;ZDZISŁAW;ZWOLIŃSKI;ZWOLIŃSKI;Elbląg;M;1954-01-26
6710283140226;ANITA;ŁUCZAK;MALINOWSKI;Elbląg;K;1967-10-28
6503092473249;WOJCIECH;ŁUCZAK;ŁUCZAK;Elbląg;M;1965-03-09
7212238086259;MAŁGORZATA;MAZUR;ZIELIŃSKI;Drawsko Pomorskie;K;1972-12-23
7001181431170;ZENON;MAZUR;MAZUR;Drawsko Pomorskie;M;1970-01-18
6703218744226;MARIANNA;PIOTROWSKI;HAJDUK;Drawsko Pomorskie;K;1967-03-21
6312187723212;IRENEUSZ;PIOTROWSKI;PIOTROWSKI;Drawsko Pomorskie;M;1963-12-18
5701276636255;BARBARA;MICHALSKI;KOŁODZIEJ;Drawsko Pomorskie;K;1957-01-27
5508108609190;PAWEŁ;MICHALSKI;MICHALSKI;Drawsko Pomorskie;M;1955-08-10
5310151288246;LUCYNA;ŻURAWSKI;KASPRZYK;Drawsko Pomorskie;K;1953-10-15
4911146629245;PRZEMYSŁAW;ŻURAWSKI;ŻURAWSKI;Drawsko Pomorskie;M;1949-11-14
5404140810131;KLAUDIA;WIŚNIEWSKI;WIŚNIEWSKI;Łódź;K;1954-04-14
5203136025163;SZYMON;WIŚNIEWSKI;WIŚNIEWSKI;Łódź;M;1952-03-13
5606234862220;KAMILA;ZIÓŁKOWSKI;SOBCZAK;Legnica;K;1956-06-23
5307233589261;TADEUSZ;ZIÓŁKOWSKI;ZIÓŁKOWSKI;Lubin;M;1953-07-23
6202062418187;PATRYCJA;WOJCIECHOWSKI;WINIARSKI;Suwałki;K;1962-02-06
6012204017147;JERZY;WOJCIECHOWSKI;WOJCIECHOWSKI;Suwałki;M;1960-12-20
5004060682183;LILA;CHRZANOWSKI;WÓJCIK;Poznań;K;1950-04-06
4607020183193;ADAM;CHRZANOWSKI;CHRZANOWSKI;Poznań;M;1946-07-02
6204291560215;MARCELINA;ŚLIWIŃSKI;CZECH;Augustów;K;1962-04-29
5802243489297;BARTOSZ;ŚLIWIŃSKI;ŚLIWIŃSKI;Augustów;M;1958-02-24
4911132488271;ADA;ADAMSKI;SOKOŁOWSKI;Augustów;K;1949-11-13
4608035845201;PAWEŁ;ADAMSKI;ADAMSKI;Augustów;M;1946-08-03
5604307360196;KRYSTYNA;MACIEJEWSKI;ADAMCZYK;Augustów;K;1956-04-30
5201032761155;ANDRZEJ;MACIEJEWSKI;MACIEJEWSKI;Augustów;M;1952-01-03
6003117512122;LENA;WIĘCEK;MARSZAŁEK;Augustów;K;1960-03-11
5809267727265;KRZYSZTOF;WIĘCEK;WIĘCEK;Augustów;M;1958-09-26
5505246324198;WIOLETTA;DRZEWIECKI;WÓJCIK;Tychy;K;1955-05-24
5105221241137;JANUSZ;DRZEWIECKI;DRZEWIECKI;Tychy;M;1951-05-22
5912213310159;IWONA;AUGUSTYNIAK;URBAŃSKI;Zgorzelec;K;1959-12-21
5510035773210;SŁAWOMIR;AUGUSTYNIAK;AUGUSTYNIAK;Tychy;M;1955-10-03
6404252146224;EWA;ADAMCZYK;JANKOWSKI;Lubań;K;1964-04-25
6005057249216;IRENEUSZ;ADAMCZYK;ADAMCZYK;Lubań;M;1960-05-05
5402010176188;ELŻBIETA;NOWAKOWSKI;MARKOWSKI;Tychy;K;1954-02-01
5001175625178;IGNACY;NOWAKOWSKI;NOWAKOWSKI;Tychy;M;1950-01-17
6401040630144;DANIELA;WÓJCIK;WŁODARCZYK;Bytom;K;1964-01-04
6011172625181;IGNACY;WÓJCIK;WÓJCIK;Bytom;M;1960-11-17
4908291514233;MAŁGORZATA;ZAGÓRSKI;WILK;Ostrowiec Świętokrzyski;K;1949-08-29
4504183125203;JAKUB;ZAGÓRSKI;ZAGÓRSKI;Ostrowiec Świętokrzyski;M;1945-04-18
4908106818207;EWA;KACZYŃSKI;KITA;Ostrowiec Świętokrzyski;K;1949-08-10
4703031859228;MICHAŁ;KACZYŃSKI;KACZYŃSKI;Ostrowiec Świętokrzyski;M;1947-03-03
4304192116191;RENATA;KAŁUŻNY;WILCZEK;Ostrowiec Świętokrzyski;K;1943-04-19
4112247659229;JÓZEF;KAŁUŻNY;KAŁUŻNY;Ostrowiec Świętokrzyski;M;1941-12-24
5501077170215;MARIA;ROGOWSKI;SZEWCZYK;Warszawa;K;1955-01-07
5306083417199;MATEUSZ;ROGOWSKI;ROGOWSKI;Ostrów Wielkopolski;M;1953-06-08
4902030130150;AGATA;MAZUR;PIĄTEK;Ostrów Wielkopolski;K;1949-02-03
4507187633218;DANIEL;MAZUR;MAZUR;Ostrów Wielkopolski;M;1945-07-18
6404257554238;HANNA;ŁUKASIK;MIKA;Ostrów Wielkopolski;K;1964-04-25
6009105239179;MICHAŁ;ŁUKASIK;ŁUKASIK;Ostrów Wielkopolski;M;1960-09-10
4911036070205;ANETA;GRZELAK;MATUSZEWSKI;Ostrów Wielkopolski;K;1949-11-03
4505180815193;PIOTR;GRZELAK;GRZELAK;Ostrów Wielkopolski;M;1945-05-18
6306052440162;KAROLINA;JANICKI;KOPEĆ;Łódź;K;1963-06-05
6106166265227;PIOTR;JANICKI;JANICKI;Łódź;M;1961-06-16
6708270372258;AGNIESZKA;ZALEWSKI;KAMIŃSKI;Łódź;K;1967-08-27
6306057551194;MATEUSZ;ZALEWSKI;ZALEWSKI;Łódź;M;1963-06-05
5302281120164;EWA;WOJCIECHOWSKI;SIEDLECKI;Siedlce;K;1953-02-28
5009194757239;KRZYSZTOF;WOJCIECHOWSKI;WOJCIECHOWSKI;Łódź;M;1950-09-19
4403220642155;BEATA;MAJKA;TRZECIAK;Łódź;K;1944-03-22
4106153115147;WOJCIECH;MAJKA;MAJKA;Łódź;M;1941-06-15
8411130280208;ANNA;OWCZAREK;WÓJTOWICZ;Skarżysko-Kamienna;K;1984-11-13
8011220223149;STANISŁAW;OWCZAREK;OWCZAREK;Skarżysko-Kamienna;M;1980-11-22
8103091362219;EWA;ZIĘBA;CHMIEL;Skarżysko-Kamienna;K;1981-03-09
7712165823230;KRZYSZTOF;ZIĘBA;ZIĘBA;Skarżysko-Kamienna;M;1977-12-16
6211163174224;MARIA;KRÓL;WITKOWSKI;Świebodzice;K;1962-11-16
6011018221116;MATEUSZ;KRÓL;KRÓL;Skarżysko-Kamienna;M;1960-11-01
6305073312164;WANDA;SIKORA;SIKORSKI;Skarżysko-Kamienna;K;1963-05-07
6001174367231;PAWEŁ;SIKORA;SIKORA;Skarżysko-Kamienna;M;1960-01-17
5506047062203;JADWIGA;PILARSKI;HAJDUK;Kalisz;K;1955-06-04
5103137347194;JAN;PILARSKI;PILARSKI;Kłobuck;M;1951-03-13
4804154382241;KINGA;JASIŃSKI;KACPRZAK;Kłobuck;K;1948-04-15
4609122787244;TOMASZ;JASIŃSKI;JASIŃSKI;Kłobuck;M;1946-09-12
5608174044229;OLIWIA;NOWAK;JAWORSKI;Kłobuck;K;1956-08-17
5201223469222;JÓZEF;NOWAK;NOWAK;Kłobuck;M;1952-01-22
4807175852239;ELŻBIETA;JASIŃSKI;WOJCIECHOWSKI;Katowice;K;1948-07-17
4609300659228;DARIUSZ;JASIŃSKI;JASIŃSKI;Kłobuck;M;1946-09-30
5210062400114;WERONIKA;SIKORA;WOJCIECHOWSKI;Łomża;K;1952-10-06
4905148835235;BRONISŁAW;SIKORA;SIKORA;Łomża;M;1949-05-14
4702157328229;KATARZYNA;PŁONKA;MAZUREK;Łomża;K;1947-02-15
4506218573215;ROMAN;PŁONKA;PŁONKA;Łomża;M;1945-06-21
4704028350175;KAMILA;STACHURA;BORKOWSKI;Chrzanów;K;1947-04-02
4308210285199;STEFAN;STACHURA;STACHURA;Chrzanów;M;1943-08-21
5209078104170;MARTA;RÓŻYCKI;BARTCZAK;Łomża;K;1952-09-07
4804063283242;RAFAŁ;RÓŻYCKI;RÓŻYCKI;Łomża;M;1948-04-06
7812121614193;MONIKA;ORŁOWSKI;PIEKARSKI;Tomaszów Mazowiecki;K;1978-12-12
7511271707228;STEFAN;ORŁOWSKI;ORŁOWSKI;Pruszcz Gdański;M;1975-11-27
8001311112134;ANNA;MALINOWSKI;BOROWSKI;Pruszcz Gdański;K;1980-01-31
7701114541189;DMYTRO;MALINOWSKI;MALINOWSKI;Pruszcz Gdański;M;1977-01-11
5803288648300;EMILIA;WIŚNIEWSKI;SZULC;Pruszcz Gdański;K;1958-03-28
5605101831146;KRZYSZTOF;WIŚNIEWSKI;WIŚNIEWSKI;Pruszcz Gdański;M;1956-05-10
5612027608189;BARBARA;MUSIAŁ;JUREK;Pruszcz Gdański;K;1956-12-02
5205283751206;ADAM;MUSIAŁ;MUSIAŁ;Pruszcz Gdański;M;1952-05-28
6909131868277;BARBARA;KOSTRZEWA;MICHAŁEK;Gorzów Wielkopolski;K;1969-09-13
6602067527233;PIOTR;KOSTRZEWA;KOSTRZEWA;Gorzów Wielkopolski;M;1966-02-06
7104181482232;KATARZYNA;KACZYŃSKI;KUCHARSKI;Gorzów Wielkopolski;K;1971-04-18
6807234835238;IRENEUSZ;KACZYŃSKI;KACZYŃSKI;Gorzów Wielkopolski;M;1968-07-23
4412290016201;MARIANNA;WIŚNIEWSKI;SIKORA;Jastrzębie-Zdrój;K;1944-12-29
4109018121109;MARCEL;WIŚNIEWSKI;WIŚNIEWSKI;Jastrzębie-Zdrój;M;1941-09-01
6107246458237;SYLWIA;JÓŹWIAK;KRAJEWSKI;Skierniewice;K;1961-07-24
5704120283216;PIOTR;JÓŹWIAK;JÓŹWIAK;Jastrzębie-Zdrój;M;1957-04-12
6907011124181;VALENTYNA;MARKIEWICZ;MAZUR;Piła;K;1969-07-01
6511071707201;KRZYSZTOF;MARKIEWICZ;MARKIEWICZ;Piła;M;1965-11-07
5606113754198;MARIANNA;WIECZOREK;TOMASZEWSKI;Piła;K;1956-06-11
5405128735194;JERZY;WIECZOREK;WIECZOREK;Piła;M;1954-05-12
4306183584242;DOROTA;MAZUR;NOWAK;Piła;K;1943-06-18
3902096385283;FILIP;MAZUR;MAZUR;Piła;M;1939-02-09
5512010350140;JADWIGA;MAZURKIEWICZ;RAK;Piła;K;1955-12-01
5111198469273;STANISŁAW;MAZURKIEWICZ;MAZURKIEWICZ;Piła;M;1951-11-19
5505232150176;AGNIESZKA;URBANIAK;JAKUBOWSKI;Gdańsk;K;1955-05-23
5102112405115;VOLODYMYR;URBANIAK;URBANIAK;Gdańsk;M;1951-02-11
6508201130146;ALEKSANDRA;KUCZYŃSKI;OLEJNIK;Toruń;K;1965-08-20
6108027063179;ZENON;KUCZYŃSKI;KUCZYŃSKI;Gdańsk;M;1961-08-02
5907275764286;ELŻBIETA;ZALEWSKI;KOSIŃSKI;Bielsko-Biała;K;1959-07-27
5609300323165;ŁUKASZ;ZALEWSKI;ZALEWSKI;Bielsko-Biała;M;1956-09-30
6302160512156;MARIA;SZYMCZYK;KOWALCZYK;Gdańsk;K;1963-02-16
5908316363246;ROBERT;SZYMCZYK;SZYMCZYK;Gdańsk;M;1959-08-31
6101023178205;MARIOLA;MARKOWSKI;BIELECKI;Gdynia;K;1961-01-02
5709158649276;ZDZISŁAW;MARKOWSKI;MARKOWSKI;Zamość;M;1957-09-15
5801270028243;BARBARA;SZEWCZYK;SOBOLEWSKI;Legnica;K;1958-01-27
5601097003193;OLAF;SZEWCZYK;SZEWCZYK;Zamość;M;1956-01-09
6911141170225;DARIA;SIKORA;MASŁOWSKI;Warszawa;K;1969-11-14
6712242431198;DAMIAN;SIKORA;SIKORA;Zamość;M;1967-12-24
6209230180189;HELENA;NOWAK;ZARĘBA;Zamość;K;1962-09-23
5902070377274;MIŁOSZ;NOWAK;NOWAK;Zamość;M;1959-02-07
5305207384213;STANISŁAWA;ZAKRZEWSKI;KUBIAK;Białystok;K;1953-05-20
4906177815236;MARCIN;ZAKRZEWSKI;ZAKRZEWSKI;Białystok;M;1949-06-17
4310145562185;WANDA;ADAMCZYK;NOWACKI;Białystok;K;1943-10-14
4108038751155;MARIUSZ;ADAMCZYK;ADAMCZYK;Białystok;M;1941-08-03
6707165552240;MARLENA;RACZYŃSKI;MALINOWSKI;Chorzów;K;1967-07-16
6302022479227;ADAM;RACZYŃSKI;RACZYŃSKI;Sulęcin;M;1963-02-02
6701231430177;MAGDALENA;GAWRON;GRABOWSKI;Białystok;K;1967-01-23
6410034859234;MIROSŁAW;GAWRON;GAWRON;Białystok;M;1964-10-03
7109023340141;ŁUCJA;SADOWSKI;ŻEBROWSKI;Swarzędz;K;1971-09-02
6701185761252;TYMON;SADOWSKI;SADOWSKI;Swarzędz;M;1967-01-18
6306033018176;IZABELA;SMOLIŃSKI;OSIŃSKI;Swarzędz;K;1963-06-03
6006146113146;KACPER;SMOLIŃSKI;SMOLIŃSKI;Swarzędz;M;1960-06-14
5605036144196;ZOFIA;KUROWSKI;OSTROWSKI;Skawina;K;1956-05-03
5309036265205;ANTONI;KUROWSKI;KUROWSKI;Skawina;M;1953-09-03
4604151588262;MONIKA;SZCZERBA;WOJCIECHOWSKI;Skawina;K;1946-04-15
4204294205184;OLEKSANDR;SZCZERBA;SZCZERBA;Skawina;M;1942-04-29
5603238700160;LIWIA;PAKUŁA;WÓJTOWICZ;Płock;K;1956-03-23
5402172843204;JÓZEF;PAKUŁA;PAKUŁA;Płock;M;1954-02-17
5211116816156;KRYSTYNA;MICHAŁOWSKI;KOWALSKI;Płock;K;1952-11-11
5012150519171;PAWEŁ;MICHAŁOWSKI;MICHAŁOWSKI;Płock;M;1950-12-15
6012116356183;AGATA;GRABOWSKI;SOWIŃSKI;Myszków;K;1960-12-11
5708286607249;DARIUSZ;GRABOWSKI;GRABOWSKI;Płock;M;1957-08-28
4911077880253;OLIWIA;KUC;STĘPIEŃ;Płock;K;1949-11-07
4510026131141;JERZY;KUC;KUC;Płock;M;1945-10-02
6501212238206;WIKTORIA;KOWALSKI;ŻEBROWSKI;Mysłowice;K;1965-01-21
6303311649220;JAN;KOWALSKI;KOWALSKI;Mysłowice;M;1963-03-31
6001224660159;ANNA;KARWOWSKI;TOMCZYK;Mysłowice;K;1960-01-22
5706215869265;ŁUKASZ;KARWOWSKI;KARWOWSKI;Mysłowice;M;1957-06-21
5310301852166;AGATA;WRONA;LEWANDOWSKI;Mysłowice;K;1953-10-30
4910081443222;MARCIN;WRONA;WRONA;Mysłowice;M;1949-10-08
6010034674187;KRYSTYNA;NOWAK;MICHALSKI;Mysłowice;K;1960-10-03
5810292419267;KAROL;NOWAK;NOWAK;Mysłowice;M;1958-10-29
6511167334223;JOANNA;MROCZEK;NOWAK;Tarnowskie Góry;K;1965-11-16
6112258569265;DANIEL;MROCZEK;MROCZEK;Tarnowskie Góry;M;1961-12-25
6203022182178;LAURA;STASIAK;MROCZEK;Świebodzice;K;1962-03-02
5809150725214;YURII;STASIAK;STASIAK;Tarnowskie Góry;M;1958-09-15
5208200120104;AGATA;SOBOLEWSKI;NOWAK;Tarnowskie Góry;K;1952-08-20
4807264363249;KAMIL;SOBOLEWSKI;SOBOLEWSKI;Tarnowskie Góry;M;1948-07-26
4903032140166;PAULINA;JANKOWSKI;SOBOLEWSKI;Tarnowskie Góry;K;1949-03-03
4511124759225;ZBIGNIEW;JANKOWSKI;JANKOWSKI;Tarnowskie Góry;M;1945-11-12
7002011530107;JUSTYNA;NOWICKI;KUCHARSKI;Dąbrowa Górnicza;K;1970-02-01
6703011787244;ZENON;NOWICKI;NOWICKI;Dąbrowa Górnicza;M;1967-03-01
5101133506139;ELENA;SZCZEPAŃSKI;KRÓL;Dąbrowa Górnicza;K;1951-01-13
4809113433178;ADAM;SZCZEPAŃSKI;SZCZEPAŃSKI;Dąbrowa Górnicza;M;1948-09-11
7007226430151;IRENA;OLEJNIK;KOZŁOWSKI;Myszków;K;1970-07-22
6608037403171;HUBERT;OLEJNIK;OLEJNIK;Dąbrowa Górnicza;M;1966-08-03
5907297472298;SYLWIA;STACHOWIAK;WIŚNIEWSKI;Dąbrowa Górnicza;K;1959-07-29
5712125019209;FABIAN;STACHOWIAK;STACHOWIAK;Dąbrowa Górnicza;M;1957-12-12
5403282774254;KATARZYNA;PIETRAS;MARCINKOWSKI;Biskupiec;K;1954-03-28
5006212341128;ANDRZEJ;PIETRAS;PIETRAS;Biskupiec;M;1950-06-21
4505285280239;ANNA;MIKOŁAJCZYK;WOŹNIAK;Łódź;K;1945-05-28
4202257649231;RYSZARD;MIKOŁAJCZYK;MIKOŁAJCZYK;Biskupiec;M;1942-02-25
5606124760189;AGNIESZKA;WRÓBLEWSKI;SOBCZAK;Biskupiec;K;1956-06-12
5202226541159;MARIUSZ;WRÓBLEWSKI;WRÓBLEWSKI;Biskupiec;M;1952-02-22
5712168142225;HELENA;STAŃCZYK;WOŹNIAK;Biskupiec;K;1957-12-16
5402235029210;RYSZARD;STAŃCZYK;STAŃCZYK;Biskupiec;M;1954-02-23
5308021342144;JOANNA;SKRZYPCZAK;PRZYBYŁA;Białystok;K;1953-08-02
4907271277290;JAN;SKRZYPCZAK;SKRZYPCZAK;Białystok;M;1949-07-27
6312145344199;JULIANNA;PAWLAK;WRÓBEL;Świecie;K;1963-12-14
6010018203111;SEBASTIAN;PAWLAK;PAWLAK;Białystok;M;1960-10-01
5708195468303;EMILIA;BEDNAREK;STEFANIAK;Białystok;K;1957-08-19
5409118373209;ANDRZEJ;BEDNAREK;BEDNAREK;Białystok;M;1954-09-11
4201243284208;ZOFIA;BEDNARCZYK;STASIAK;Białystok;K;1942-01-24
3902036525189;MAKSYMILIAN;BEDNARCZYK;BEDNARCZYK;Białystok;M;1939-02-03
6110142236178;ZOFIA;KACZMAREK;KUBIAK;Olsztyn;K;1961-10-14
5701261275258;KAMIL;KACZMAREK;KACZMAREK;Olsztyn;M;1957-01-26
5605014284213;AGNIESZKA;BOCHENEK;OSIŃSKI;Olsztyn;K;1956-05-01
5203126389241;DAWID;BOCHENEK;BOCHENEK;Olsztyn;M;1952-03-12
5711043778261;DOROTA;WALCZAK;PIOTROWSKI;Wrocław;K;1957-11-04
5408038737209;LESZEK;WALCZAK;WALCZAK;Wrocław;M;1954-08-03
5511012760158;LAURA;MAKOWSKI;ROSIŃSKI;Olsztyn;K;1955-11-01
5208074723174;ROBERT;MAKOWSKI;MAKOWSKI;Olsztyn;M;1952-08-07
6509287086307;NATALIA;KŁOS;FILIPIAK;Kraków;K;1965-09-28
6312210437185;WITOLD;KŁOS;KŁOS;Kraków;M;1963-12-21
7109274412185;OLGA;ŁUCZAK;ZIELONKA;Kraków;K;1971-09-27
6902286653283;ROMAN;ŁUCZAK;ŁUCZAK;Kraków;M;1969-02-28
7203136026188;EWA;ŻURAWSKI;ZIÓŁKOWSKI;Kraków;K;1972-03-13
6806217067265;PRZEMYSŁAW;ŻURAWSKI;ŻURAWSKI;Kraków;M;1968-06-21
5301225830149;MARIA;KUBIK;ORŁOWSKI;Kraków;K;1953-01-22
5101014623117;KORNEL;KUBIK;KUBIK;Kraków;M;1951-01-01
4304227678239;IZABELA;BANAŚ;MICHALAK;Dąbrowa Górnicza;K;1943-04-22
4009182249217;ARTUR;BANAŚ;BANAŚ;Dąbrowa Górnicza;M;1940-09-18
5308286202182;WIESŁAWA;PRZYBYLSKI;GRZYBOWSKI;Dąbrowa Górnicza;K;1953-08-28
5106270569247;KRZYSZTOF;PRZYBYLSKI;PRZYBYLSKI;Dąbrowa Górnicza;M;1951-06-27
4106204850132;KATARZYNA;MARKOWSKI;KRÓL;Dąbrowa Górnicza;K;1941-06-20
3905017841174;ARTEM;MARKOWSKI;MARKOWSKI;Dąbrowa Górnicza;M;1939-05-01
5402093042197;ALEKSANDRA;WILK;BŁASZCZYK;Dąbrowa Górnicza;K;1954-02-09
5111031431118;ARKADIUSZ;WILK;WILK;Dąbrowa Górnicza;M;1951-11-03
7605192748287;EWA;JURKOWSKI;CHMURA;Wołomin;K;1976-05-19
7211211077221;KAZIMIERZ;JURKOWSKI;JURKOWSKI;Wołomin;M;1972-11-21
6707222612177;JOLANTA;TRZCIŃSKI;BOCHENEK;Będzin;K;1967-07-22
6305105217164;MARCIN;TRZCIŃSKI;TRZCIŃSKI;Wołomin;M;1963-05-10
4311261760185;OLIWIA;SZYMCZYK;CZERWIŃSKI;Złocieniec;K;1943-11-26
4110211505114;TOMASZ;SZYMCZYK;SZYMCZYK;Wołomin;M;1941-10-21
5008120834139;BEATA;SZCZEPAŃSKI;MAŚLANKA;Wołomin;K;1950-08-12
4807303227204;MATEUSZ;SZCZEPAŃSKI;SZCZEPAŃSKI;Wołomin;M;1948-07-30
6407043670195;BARBARA;GROCHOWSKI;PAKUŁA;Brzeziny;K;1964-07-04
6209201159207;JÓZEF;GROCHOWSKI;GROCHOWSKI;Brzeziny;M;1962-09-20
5804178080259;KAMILA;BORKOWSKI;DĄBROWSKI;Warszawa;K;1958-04-17
5508315067240;JANUSZ;BORKOWSKI;BORKOWSKI;Brzeziny;M;1955-08-31
5109210776198;AGNIESZKA;PAWŁOWSKI;WĘGRZYN;Brzeziny;K;1951-09-21
4706028783229;MICHAŁ;PAWŁOWSKI;PAWŁOWSKI;Brzeziny;M;1947-06-02
5912288180284;MARZENA;KWIATKOWSKI;TOMCZYK;Brzeziny;K;1959-12-28
5601096815221;ANTONI;KWIATKOWSKI;KWIATKOWSKI;Brzeziny;M;1956-01-09
6405042574217;ANNA;KOSTRZEWA;BIENIEK;Wrocław;K;1964-05-04
6002040877204;PIOTR;KOSTRZEWA;KOSTRZEWA;Wrocław;M;1960-02-04
5804074612195;PAULINA;SZYMAŃSKI;WESOŁOWSKI;Sopot;K;1958-04-07
5604146519223;PAWEŁ;SZYMAŃSKI;SZYMAŃSKI;Wrocław;M;1956-04-14
4605023228182;MARIANNA;JAKUBOWSKI;GRABOWSKI;Wrocław;K;1946-05-02
4304220835163;WALDEMAR;JAKUBOWSKI;JAKUBOWSKI;Wrocław;M;1943-04-22
4905274666285;IZABELA;LEWICKI;DĘBOWSKI;Wrocław;K;1949-05-27
4712257481247;PIOTR;LEWICKI;LEWICKI;Wrocław;M;1947-12-25
6103270586250;JANINA;KLIMEK;KUBIAK;Toruń;K;1961-03-27
5806305385259;DARIUSZ;KLIMEK;KLIMEK;Toruń;M;1958-06-30
5603180000155;MONIKA;MICHALAK;MAĆKOWIAK;Toruń;K;1956-03-18
5409292001176;ŁUKASZ;MICHALAK;MICHALAK;Toruń;M;1954-09-29
5001028526149;BOŻENA;LESZCZYŃSKI;RUSIN;Gdańsk;K;1950-01-02
4711067661219;ROMAN;LESZCZYŃSKI;LESZCZYŃSKI;Jastrzębie-Zdrój;M;1947-11-06
4208234366208;MAJA;MALICKI;GAWRON;Toruń;K;1942-08-23
4011094019187;WIESŁAW;MALICKI;MALICKI;Toruń;M;1940-11-09
5412202750154;EWA;GRUSZKA;KUŚ;Rzeszów;K;1954-12-20
5010107609147;MARCIN;GRUSZKA;GRUSZKA;Rzeszów;M;1950-10-10
5602174660219;EWELINA;BIELAK;KUBIAK;Rzeszów;K;1956-02-17
5406258067259;ŁUKASZ;BIELAK;BIELAK;Rzeszów;M;1954-06-25
5104274032176;REGINA;CIEŚLIK;ZAKRZEWSKI;Mińsk Mazowiecki;K;1951-04-27
4707098683278;JERZY;CIEŚLIK;CIEŚLIK;Mińsk Mazowiecki;M;1947-07-09
4709260380229;EWELINA;MORAWSKI;BARAŃSKI;Mińsk Mazowiecki;K;1947-09-26
4409222301121;KRZYSZTOF;MORAWSKI;MORAWSKI;Mińsk Mazowiecki;M;1944-09-22
5207171458232;KATARZYNA;ŚWIERCZYŃSKI;ROSA;Hajnówka;K;1952-07-17
4806174555253;ŁUKASZ;ŚWIERCZYŃSKI;ŚWIERCZYŃSKI;Hajnówka;M;1948-06-17
4410264560198;KRYSTYNA;SOSNOWSKI;GÓRAL;Kamienna Góra;K;1944-10-26
4111027219156;STANISŁAW;SOSNOWSKI;SOSNOWSKI;Kamienna Góra;M;1941-11-02
6503094832216;ELIZA;GAJEWSKI;MACIEJEWSKI;Kamienna Góra;K;1965-03-09
6306047453200;RADOSŁAW;GAJEWSKI;GAJEWSKI;Kamienna Góra;M;1963-06-04
4809291052244;AURELIA;BUKOWSKI;BIELAWSKI;Kamienna Góra;K;1948-09-29
4411161337201;MICHAŁ;BUKOWSKI;BUKOWSKI;Kamienna Góra;M;1944-11-16
6303078460209;MARIA;KUREK;KOWALSKI;Gdynia;K;1963-03-07
5911016443198;JAKUB;KUREK;KUREK;Gdynia;M;1959-11-01
5805201600133;KRYSTYNA;STACHURA;WRÓBLEWSKI;Gdynia;K;1958-05-20
5409036227190;PAWEŁ;STACHURA;STACHURA;Gdynia;M;1954-09-03
